# panoview 
# Released on June 2001. This csv only logs download after 10 Apr 2004
#remote hostname,remote ip:port,date,time
134-208-16-9.ndhu.edu.tw,134.208.16.9:2458,7/12/2004,17:07:56
crawl-66-249-64-145.googlebot.com,66.249.64.145:47065,8/12/2004,13:08:43
crawl-66-249-64-143.googlebot.com,66.249.64.143:64839,9/12/2004,13:09:36
crawl-66-249-64-138.googlebot.com,66.249.64.138:39438,9/12/2004,13:09:57
crawl-66-249-64-25.googlebot.com,66.249.64.25:49645,10/12/2004,18:08:36
crawl-66-249-64-145.googlebot.com,66.249.64.145:46010,11/12/2004,13:22:40
crawl-66-249-64-170.googlebot.com,66.249.64.170:57610,12/12/2004,12:53:44
crawl-66-249-64-10.googlebot.com,66.249.64.10:54534,13/12/2004,13:19:01
,65.54.188.98:1314,13/12/2004,16:58:48
kdl-95d1.adsl.wanadoo.nl,62.234.181.209:12517,13/12/2004,21:25:48
kdl-95d1.adsl.wanadoo.nl,62.234.181.209:13527,14/12/2004,4:09:20
crawl-66-249-64-185.googlebot.com,66.249.64.185:46760,14/12/2004,12:52:37
crawl-66-249-64-141.googlebot.com,66.249.64.141:59310,15/12/2004,13:25:14
crawl-66-249-64-201.googlebot.com,66.249.64.201:40124,15/12/2004,21:18:45
crawl-66-249-64-77.googlebot.com,66.249.64.77:49167,16/12/2004,14:00:56
crawl-66-249-64-45.googlebot.com,66.249.64.45:65519,17/12/2004,13:13:19
,61.95.178.16:49062,17/12/2004,23:20:16
,61.95.178.16:50009,17/12/2004,23:29:00
crawl-66-249-64-169.googlebot.com,66.249.64.169:49126,18/12/2004,13:52:50
,61.95.178.16:40692,18/12/2004,13:57:53
crawl-66-249-64-173.googlebot.com,66.249.64.173:41490,19/12/2004,13:16:30
dapro.demon.nl,82.161.81.117:33014,19/12/2004,21:46:19
crawl-66-249-64-184.googlebot.com,66.249.64.184:48281,20/12/2004,12:22:28
irc6.irc.ccu.edu.tw,140.123.101.66:1391,20/12/2004,22:54:26
msnbot.msn.com,65.54.188.94:58880,21/12/2004,7:34:03
,221.127.236.48:1081,21/12/2004,9:14:12
crawl-66-249-64-7.googlebot.com,66.249.64.7:35664,21/12/2004,13:51:00
tiik.aklubi.ee,193.40.12.203:2594,22/12/2004,4:49:16
crawl-66-249-64-7.googlebot.com,66.249.64.7:35452,22/12/2004,12:49:09
crawl-66-249-64-129.googlebot.com,66.249.64.129:60991,23/12/2004,13:44:08
crawl-66-249-64-36.googlebot.com,66.249.64.36:43564,24/12/2004,12:45:16
crawl-66-249-64-27.googlebot.com,66.249.64.27:36226,25/12/2004,12:24:54
66-194-55-242.gen.twtelecom.net,66.194.55.242:27011,26/12/2004,0:16:31
crawl-66-249-71-9.googlebot.com,66.249.71.9:43472,26/12/2004,12:47:19
crawl-66-249-64-6.googlebot.com,66.249.64.6:36318,27/12/2004,11:53:45
crawl-66-249-71-71.googlebot.com,66.249.71.71:48965,28/12/2004,1:13:12
egspd42208.teoma.com,65.214.38.208:54210,28/12/2004,4:13:57
crawl-66-249-64-4.googlebot.com,66.249.64.4:41379,28/12/2004,12:32:50
012.226-93-216-fuji-dsl.dhcp.surewest.net,216.93.226.12:2798,29/12/2004,11:10:02
crawl-66-249-71-53.googlebot.com,66.249.71.53:42277,29/12/2004,13:31:59
cr3.turnitin.com,64.140.49.67:55530,30/12/2004,4:44:10
,84.24.206.72:4315,30/12/2004,5:27:38
crawl-66-249-71-42.googlebot.com,66.249.71.42:63009,30/12/2004,12:50:40
crawl-66-249-71-1.googlebot.com,66.249.71.1:35156,31/12/2004,13:48:27
crawl-66-249-64-47.googlebot.com,66.249.64.47:50467,1/1/2005,13:01:27
crawl-66-249-71-41.googlebot.com,66.249.71.41:34402,2/1/2005,13:02:58
msnbot.msn.com,65.54.188.99:62233,3/1/2005,6:03:59
crawl-66-249-64-14.googlebot.com,66.249.64.14:48898,3/1/2005,13:03:12
crawl-66-249-71-14.googlebot.com,66.249.71.14:35650,4/1/2005,13:04:52
crawl-66-249-64-16.googlebot.com,66.249.64.16:54635,5/1/2005,16:05:39
crawl-66-249-71-41.googlebot.com,66.249.71.41:40985,6/1/2005,14:06:31
crawl-66-249-71-56.googlebot.com,66.249.71.56:44200,7/1/2005,13:07:24
crawl-66-249-64-14.googlebot.com,66.249.64.14:51785,8/1/2005,13:08:20
a80-126-115-7.adsl.xs4all.nl,80.126.115.7:14315,8/1/2005,17:08:46
dD5E07831.access.telenet.be,213.224.120.49:64776,9/1/2005,1:09:34
crawl-66-249-64-77.googlebot.com,66.249.64.77:63351,9/1/2005,13:09:42
egspd42419.teoma.com,65.214.36.49:40112,10/1/2005,0:47:00
crawl-66-249-64-50.googlebot.com,66.249.64.50:52387,10/1/2005,13:11:38
,222.64.64.38:45572,10/1/2005,21:30:26
,222.64.64.38:46011,10/1/2005,21:41:20
66-178-22-82.reverse.newskies.net,66.178.22.82:4485,10/1/2005,22:25:43
ipd50a43a6.speed.planet.nl,213.10.67.166:2095,11/1/2005,9:30:08
crawl-66-249-64-44.googlebot.com,66.249.64.44:42908,11/1/2005,12:47:08
cmbe-212-89-16-53.telecable.es,212.89.16.53:1686,12/1/2005,0:18:02
egspd42419.teoma.com,65.214.36.49:52983,12/1/2005,0:56:32
crawl-66-249-64-38.googlebot.com,66.249.64.38:54193,12/1/2005,12:59:25
crawl-66-249-71-9.googlebot.com,66.249.71.9:39257,12/1/2005,14:49:43
crawl-66-249-71-50.googlebot.com,66.249.71.50:46058,13/1/2005,13:36:36
loos-914a.adsl.wanadoo.nl,62.234.177.74:52405,14/1/2005,3:48:23
crawl-66-249-64-7.googlebot.com,66.249.64.7:44843,14/1/2005,14:45:41
crawl-66-249-64-50.googlebot.com,66.249.64.50:65309,15/1/2005,14:32:07
crawl-66-249-64-47.googlebot.com,66.249.64.47:33805,16/1/2005,14:52:19
msnbot.msn.com,65.54.188.95:10802,17/1/2005,11:33:55
crawl-66-249-64-44.googlebot.com,66.249.64.44:44320,17/1/2005,15:17:01
crawl-66-249-64-10.googlebot.com,66.249.64.10:36492,18/1/2005,14:25:30
crawl-66-249-64-6.googlebot.com,66.249.64.6:35505,19/1/2005,15:27:53
crawl-66-249-71-55.googlebot.com,66.249.71.55:56949,19/1/2005,16:08:38
h210019.upc-h.chello.nl,62.194.210.19:49092,19/1/2005,21:41:35
lj2072.inktomisearch.com,68.142.249.82:44620,21/1/2005,20:54:06
sasch1031301.phx.gbl,207.68.146.40:57432,22/1/2005,1:55:47
prom.ds12.agh.edu.pl,149.156.124.12:1551,23/1/2005,0:01:00
sasch1031301.phx.gbl,207.68.146.40:61401,23/1/2005,14:18:26
sasch1031301.phx.gbl,207.68.146.40:41677,25/1/2005,2:12:32
ce3.net.hrz.tu-darmstadt.de,130.83.244.131:12177,25/1/2005,17:58:27
sasch1031301.phx.gbl,207.68.146.40:14286,26/1/2005,10:51:47
crawl-66-249-71-28.googlebot.com,66.249.71.28:49348,27/1/2005,4:32:03
sasch1031301.phx.gbl,207.68.146.40:25958,27/1/2005,19:44:25
sasch1031301.phx.gbl,207.68.146.40:18113,27/1/2005,19:44:29
msnbot.msn.com,65.54.188.97:31716,29/1/2005,19:32:35
csr001.goo.ne.jp,210.173.179.18:44616,30/1/2005,19:43:24
proxy.etf.bg.ac.yu,147.91.8.10:53714,1/2/2005,17:01:47
crawl-66-249-71-50.googlebot.com,66.249.71.50:35465,3/2/2005,12:03:12
nilus-225.adsl.datanet.hu,195.56.6.225:18703,3/2/2005,21:03:35
crawl-66-249-71-50.googlebot.com,66.249.71.50:62631,4/2/2005,13:04:53
,203.160.252.183:3340,4/2/2005,15:04:58
crawl-66-249-71-54.googlebot.com,66.249.71.54:43564,5/2/2005,13:05:20
crawl-66-249-71-3.googlebot.com,66.249.71.3:39743,6/2/2005,13:06:11
crawl-66-249-71-56.googlebot.com,66.249.71.56:41068,7/2/2005,14:07:05
213-156-52-110.fastres.net,213.156.52.110:5740,8/2/2005,3:08:30
213-156-52-110.fastres.net,213.156.52.110:5740,8/2/2005,3:08:39
crawl-66-249-64-6.googlebot.com,66.249.64.6:58022,8/2/2005,14:08:22
crawl-66-249-64-79.googlebot.com,66.249.64.79:63331,8/2/2005,15:08:15
crawl-66-249-64-50.googlebot.com,66.249.64.50:37412,9/2/2005,16:09:25
crawl-66-249-71-7.googlebot.com,66.249.71.7:34460,10/2/2005,16:01:14
sasch1031301.phx.gbl,207.68.146.40:58729,10/2/2005,19:28:42
msnbot.msn.com,65.54.188.93:26623,10/2/2005,21:28:20
crawl-66-249-64-47.googlebot.com,66.249.64.47:55994,11/2/2005,15:32:06
143.59-182-adsl-pool.axelero.hu,81.182.59.143:33072,11/2/2005,21:44:07
sasch1031301.phx.gbl,207.68.146.40:41970,12/2/2005,6:22:09
crawl-66-249-64-14.googlebot.com,66.249.64.14:44621,12/2/2005,12:07:48
,210.212.42.114:6927,13/2/2005,6:30:20
irc6.irc.ccu.edu.tw,140.123.101.66:1389,13/2/2005,10:07:56
sasch1031301.phx.gbl,207.68.146.40:36008,13/2/2005,13:30:44
crawl-66-249-71-14.googlebot.com,66.249.71.14:44993,13/2/2005,16:39:24
ACB0A77F.ipt.aol.com,172.176.167.127:1321,13/2/2005,18:50:29
berlioz.enst.fr,137.194.2.20:3238,14/2/2005,8:15:15
crawl-66-249-71-14.googlebot.com,66.249.71.14:51167,14/2/2005,13:27:44
,210.107.214.158:4329,14/2/2005,19:08:43
cr2.turnitin.com,64.140.49.69:59781,14/2/2005,19:34:31
sasch1031301.phx.gbl,207.68.146.40:26001,14/2/2005,21:28:56
crawl-66-249-71-17.googlebot.com,66.249.71.17:49828,15/2/2005,15:04:17
crawl-66-249-64-52.googlebot.com,66.249.64.52:60705,16/2/2005,15:23:56
crawl-66-249-64-10.googlebot.com,66.249.64.10:56136,17/2/2005,14:48:13
crawl-66-249-64-36.googlebot.com,66.249.64.36:44939,18/2/2005,16:21:02
crawl-66-249-71-70.googlebot.com,66.249.71.70:47813,18/2/2005,17:54:19
a194-109-89-115.adsl.xs4all.nl,194.109.89.115:63955,18/2/2005,21:59:52
crawl-66-249-71-13.googlebot.com,66.249.71.13:45364,19/2/2005,15:10:05
cc736688-a.ensch1.ov.home.nl,82.75.183.82:1049,20/2/2005,10:29:32
crawl-66-249-64-27.googlebot.com,66.249.64.27:50566,20/2/2005,16:50:59
sasch1031301.phx.gbl,207.68.146.40:60412,21/2/2005,12:56:52
crawl-66-249-71-50.googlebot.com,66.249.71.50:61227,21/2/2005,15:32:17
pc129.248.189.210.in-addr.arpa,210.189.248.129:16644,21/2/2005,18:12:43
msnbot.msn.com,65.54.188.93:37145,22/2/2005,3:57:44
sasch1031301.phx.gbl,207.68.146.40:17408,22/2/2005,21:11:45
84-107-12-123.dsl.quicknet.nl,84.107.12.123:2505,23/2/2005,8:02:58
crawl-66-249-64-16.googlebot.com,66.249.64.16:53747,23/2/2005,15:37:54
lj2072.inktomisearch.com,68.142.249.82:50032,23/2/2005,18:04:33
sasch1031301.phx.gbl,207.68.146.40:56995,24/2/2005,7:06:25
crawl-66-249-64-7.googlebot.com,66.249.64.7:45190,24/2/2005,15:21:53
a82-92-231-47.adsl.xs4all.nl,82.92.231.47:11778,25/2/2005,17:57:38
crawl-66-249-64-50.googlebot.com,66.249.64.50:62591,26/2/2005,16:32:53
crawl-66-249-64-47.googlebot.com,66.249.64.47:46066,27/2/2005,15:39:09
crawl-66-249-64-37.googlebot.com,66.249.64.37:57635,28/2/2005,2:57:36
crawl-66-249-64-10.googlebot.com,66.249.64.10:48809,28/2/2005,15:11:53
crawl-66-249-71-1.googlebot.com,66.249.71.1:45749,1/3/2005,14:01:54
crawl-66-249-71-1.googlebot.com,66.249.71.1:40452,2/3/2005,14:02:51
crawl-66-249-71-55.googlebot.com,66.249.71.55:38397,3/3/2005,14:03:32
crawl-66-249-64-7.googlebot.com,66.249.64.7:42974,4/3/2005,13:04:45
crawl-66-249-71-13.googlebot.com,66.249.71.13:44459,5/3/2005,14:05:31
,61.95.178.16:1878,6/3/2005,1:06:29
,61.95.178.16:1934,6/3/2005,1:06:24
msnbot.msn.com,65.54.188.93:53033,6/3/2005,6:06:59
crawl-66-249-64-49.googlebot.com,66.249.64.49:36566,6/3/2005,13:06:01
shpcrw1022.search.sc5.yahoo.com,66.163.170.178:35940,7/3/2005,15:07:01
crawl-66-249-71-10.googlebot.com,66.249.71.10:36533,7/3/2005,16:07:26
a213-84-3-22.adsl.xs4all.nl,213.84.3.22:33504,8/3/2005,0:08:02
crawl-66-249-71-7.googlebot.com,66.249.71.7:41580,8/3/2005,13:08:08
,159.153.176.45:20557,8/3/2005,19:08:22
,159.153.176.45:22624,8/3/2005,19:08:20
crawl-66-249-64-36.googlebot.com,66.249.64.36:47255,9/3/2005,16:09:38
crawl-66-249-64-55.googlebot.com,66.249.64.55:62419,9/3/2005,20:09:12
pcd396249.netvigator.com,203.218.186.249:63399,10/3/2005,1:52:07
crawl-66-249-64-44.googlebot.com,66.249.64.44:48064,10/3/2005,11:45:05
crawl-66-249-71-13.googlebot.com,66.249.71.13:44978,11/3/2005,14:14:56
crawl-66-249-64-16.googlebot.com,66.249.64.16:55602,12/3/2005,11:35:49
leased-static.200.200.70.bng.vsnl.net.in,203.200.200.70:46446,12/3/2005,19:44:09
leased-static.200.200.70.bng.vsnl.net.in,203.200.200.70:46674,12/3/2005,19:44:18
leased-static.200.200.70.bng.vsnl.net.in,203.200.200.70:46380,12/3/2005,19:44:26
leased-static.200.200.70.bng.vsnl.net.in,203.200.200.70:56386,12/3/2005,20:08:29
210-210-51-4.lan.sify.net,210.210.51.4:2379,12/3/2005,20:59:13
210-210-51-4.lan.sify.net,210.210.51.4:2379,12/3/2005,20:59:25
sasch1031301.phx.gbl,207.68.146.40:35963,12/3/2005,21:12:48
crawl-66-249-71-17.googlebot.com,66.249.71.17:36647,13/3/2005,11:29:55
cp834625-a.gelen1.lb.home.nl,84.28.200.241:1503,13/3/2005,20:26:39
sasch1031301.phx.gbl,207.68.146.40:12894,14/3/2005,4:07:46
crawl-66-249-64-44.googlebot.com,66.249.64.44:57146,14/3/2005,13:40:24
,61.95.185.146:50867,14/3/2005,19:14:44
egspd42419.ask.com,65.214.44.172:37499,14/3/2005,23:32:47
sasch1031301.phx.gbl,207.68.146.40:36023,15/3/2005,10:35:59
crawl-66-249-64-16.googlebot.com,66.249.64.16:61686,15/3/2005,13:58:13
,61.95.185.146:48333,15/3/2005,14:13:12
pcd652236.netvigator.com,218.102.184.236:3510,15/3/2005,21:30:09
h232162.resnet.cuhk.edu.hk,137.189.232.162:1250,16/3/2005,0:21:50
pclabgw.cse.cuhk.edu.hk,137.189.90.209:61221,16/3/2005,6:42:35
crawl-66-249-64-27.googlebot.com,66.249.64.27:34266,16/3/2005,15:17:12
crawl-66-249-71-42.googlebot.com,66.249.71.42:47801,17/3/2005,14:54:51
c220-237-65-161.rochd3.qld.optusnet.com.au,220.237.65.161:1405,18/3/2005,13:41:48
crawl-66-249-71-10.googlebot.com,66.249.71.10:63855,18/3/2005,19:06:35
crawl-66-249-71-15.googlebot.com,66.249.71.15:42019,18/3/2005,19:09:19
,60.191.2.231:44408,18/3/2005,20:51:34
,60.191.2.231:44411,18/3/2005,20:51:40
crawl-66-249-64-4.googlebot.com,66.249.64.4:41397,19/3/2005,15:04:09
crawl-66-249-71-73.googlebot.com,66.249.71.73:53814,19/3/2005,19:15:18
crawl-66-249-71-57.googlebot.com,66.249.71.57:60632,20/3/2005,15:22:39
crawl-66-249-71-15.googlebot.com,66.249.71.15:57986,21/3/2005,14:01:10
crawl-66-249-64-27.googlebot.com,66.249.64.27:51659,21/3/2005,14:06:14
dsl-1-114.urbanet.ch,195.202.231.114:51986,21/3/2005,20:56:32
dsl-1-114.urbanet.ch,195.202.231.114:51986,21/3/2005,20:56:38
crawl-66-249-64-52.googlebot.com,66.249.64.52:38025,22/3/2005,14:02:10
host217-117.pool80182.interbusiness.it,80.182.117.217:4047,23/3/2005,4:35:49
host217-117.pool80182.interbusiness.it,80.182.117.217:4051,23/3/2005,4:45:33
crawl-66-249-64-4.googlebot.com,66.249.64.4:55561,23/3/2005,14:29:40
msnbot.msn.com,65.54.188.97:12528,23/3/2005,19:00:37
sasch1031301.phx.gbl,207.68.146.40:4748,24/3/2005,13:01:26
crawl-66-249-71-13.googlebot.com,66.249.71.13:47608,24/3/2005,14:04:44
crawl-66-249-64-54.googlebot.com,66.249.64.54:55597,25/3/2005,13:57:36
lj2072.inktomisearch.com,68.142.249.82:50793,25/3/2005,18:50:26
crawl-66-249-71-7.googlebot.com,66.249.71.7:51280,26/3/2005,15:09:44
crawl-66-249-71-55.googlebot.com,66.249.71.55:62650,26/3/2005,15:46:43
66-215-24-184.mpk-eres.charterpipeline.net,66.215.24.184:1430,27/3/2005,6:55:31
msnbot.msn.com,207.68.146.40:61670,27/3/2005,13:49:24
crawl-66-249-64-10.googlebot.com,66.249.64.10:33711,27/3/2005,14:05:44
crawl-66-249-64-14.googlebot.com,66.249.64.14:50072,28/3/2005,15:53:09
msnbot.msn.com,207.68.146.40:55009,29/3/2005,0:45:55
crawl-66-249-71-15.googlebot.com,66.249.71.15:36870,29/3/2005,14:17:29
sasch1031301.phx.gbl,207.68.146.40:55038,30/3/2005,11:10:39
crawl-66-249-71-1.googlebot.com,66.249.71.1:58277,30/3/2005,13:25:50
veron-ext.nus.edu.sg,137.132.3.12:35432,30/3/2005,20:40:23
crawl-66-249-64-58.googlebot.com,66.249.64.58:32903,31/3/2005,3:32:40
crawl-66-249-64-35.googlebot.com,66.249.64.35:36742,31/3/2005,13:54:14
sadi.usc.edu,128.125.163.189:1091,1/4/2005,8:01:10
sadi.usc.edu,128.125.163.189:1196,1/4/2005,8:01:34
crawl-66-249-64-49.googlebot.com,66.249.64.49:35719,1/4/2005,14:01:47
187.80.194.unused.TerraNet.Ro,80.96.194.187:2072,2/4/2005,2:02:31
187.80.194.unused.TerraNet.Ro,80.96.194.187:2090,2/4/2005,2:02:36
crawl-66-249-64-7.googlebot.com,66.249.64.7:60466,2/4/2005,13:02:15
crawl-66-249-71-55.googlebot.com,66.249.71.55:59267,3/4/2005,13:03:05
crawl-66-249-71-15.googlebot.com,66.249.71.15:48457,3/4/2005,13:03:47
,202.194.197.8:1225,4/4/2005,9:04:37
crawl-66-249-64-13.googlebot.com,66.249.64.13:56357,4/4/2005,13:04:22
ns.gia.cta.br,161.24.100.38:41828,4/4/2005,23:04:07
ns.gia.cta.br,161.24.100.38:41913,4/4/2005,23:04:09
crawl-66-249-71-53.googlebot.com,66.249.71.53:53649,5/4/2005,15:05:02
pcp09647708pcs.mnhwkn01.nj.comcast.net,68.38.39.126:2284,6/4/2005,7:06:33
crawl-66-249-64-44.googlebot.com,66.249.64.44:63293,6/4/2005,13:06:23
crawl-66-249-71-7.googlebot.com,66.249.71.7:37322,7/4/2005,13:07:46
crawl-66-249-71-7.googlebot.com,66.249.71.7:51822,8/4/2005,14:08:28
crawl-66-249-64-15.googlebot.com,66.249.64.15:54469,9/4/2005,15:09:35
crawl28-public.alexa.com,209.237.238.178:40339,9/4/2005,19:09:32
crawl-66-249-64-79.googlebot.com,66.249.64.79:39047,9/4/2005,22:09:53
crawl-66-249-71-3.googlebot.com,66.249.71.3:64967,10/4/2005,13:47:46
crawl-66-249-71-1.googlebot.com,66.249.71.1:58850,11/4/2005,13:51:08
crawl-66-249-71-9.googlebot.com,66.249.71.9:51727,12/4/2005,14:07:33
msnbot.msn.com,65.54.188.82:43904,12/4/2005,17:29:58
mail02.apjfw.rte.microsoft.com,207.46.89.17:42309,12/4/2005,20:56:07
msnbot.msn.com,65.54.188.82:55893,12/4/2005,23:02:26
crawl-66-249-71-14.googlebot.com,66.249.71.14:48230,13/4/2005,14:08:39
crawl-66-249-71-1.googlebot.com,66.249.71.1:48431,14/4/2005,14:00:39
crawl-66-249-71-7.googlebot.com,66.249.71.7:38944,15/4/2005,14:43:21
crawl-66-249-71-57.googlebot.com,66.249.71.57:38711,16/4/2005,15:08:26
crawl-66-249-71-9.googlebot.com,66.249.71.9:35587,17/4/2005,14:55:06
crawl-66-249-64-54.googlebot.com,66.249.64.54:47774,18/4/2005,14:38:45
crawl-66-249-71-18.googlebot.com,66.249.71.18:34796,18/4/2005,23:08:46
crawl-66-249-71-47.googlebot.com,66.249.71.47:43256,19/4/2005,15:07:13
crawl-66-249-71-10.googlebot.com,66.249.71.10:65004,20/4/2005,13:18:47
regulus.inrialpes.fr,194.199.21.130:35559,20/4/2005,22:22:46
crawl-66-249-71-17.googlebot.com,66.249.71.17:40481,21/4/2005,14:31:02
dy150-163.ust.hk,143.89.150.163:1208,21/4/2005,15:54:57
usc7-pool-204.9.204.203.uscolo.com,204.9.204.203:51272,22/4/2005,7:55:24
crawl-66-249-71-55.googlebot.com,66.249.71.55:55288,22/4/2005,13:29:09
crawl-66-249-64-47.googlebot.com,66.249.64.47:58943,23/4/2005,13:10:30
crawl-66-249-71-56.googlebot.com,66.249.71.56:38921,24/4/2005,13:29:15
crawl-66-249-71-53.googlebot.com,66.249.71.53:48344,25/4/2005,12:58:16
allier.tep.e-technik.tu-muenchen.de,129.187.194.163:1589,25/4/2005,22:50:52
allier.tep.e-technik.tu-muenchen.de,129.187.194.163:1589,25/4/2005,22:50:57
oberon.cse.cuhk.edu.hk,137.189.91.204:35947,26/4/2005,3:35:21
crawl-66-249-64-4.googlebot.com,66.249.64.4:62570,26/4/2005,12:43:09
,203.251.137.152:2149,27/4/2005,7:51:43
,203.251.137.152:2213,27/4/2005,7:56:14
crawl-66-249-64-10.googlebot.com,66.249.64.10:34009,27/4/2005,13:57:20
cc477151-a.hnglo1.ov.home.nl,82.75.74.103:1794,28/4/2005,1:34:38
msnbot.msn.com,65.54.188.82:60160,28/4/2005,6:36:22
proxy1.NTCU.net,211.76.240.231:48923,28/4/2005,9:05:18
crawl-66-249-64-15.googlebot.com,66.249.64.15:46457,28/4/2005,12:49:12
crawl-66-249-71-56.googlebot.com,66.249.71.56:50845,29/4/2005,13:03:39
crawl-66-249-64-16.googlebot.com,66.249.64.16:46135,29/4/2005,13:09:23
crawl-66-249-64-68.googlebot.com,66.249.64.68:41268,29/4/2005,20:35:31
crawl-66-249-64-4.googlebot.com,66.249.64.4:57874,30/4/2005,14:32:40
crawl-66-249-64-16.googlebot.com,66.249.64.16:58915,1/5/2005,14:01:31
crawl-66-249-71-57.googlebot.com,66.249.71.57:58192,2/5/2005,12:02:58
crawl-66-249-64-4.googlebot.com,66.249.64.4:60832,3/5/2005,13:03:45
84-107-154-54.dsl.quicknet.nl,84.107.154.54:59347,4/5/2005,4:04:13
monkia5.cs.ccu.edu.tw,140.123.101.145:2671,4/5/2005,6:04:29
egspd42419.ask.com,65.214.44.172:46609,4/5/2005,12:04:09
crawl-66-249-64-6.googlebot.com,66.249.64.6:49479,4/5/2005,14:04:34
p5089902D.dip0.t-ipconnect.de,80.137.144.45:62901,5/5/2005,5:05:21
crawl-66-249-64-44.googlebot.com,66.249.64.44:44882,5/5/2005,14:05:52
,60.191.2.231:52537,6/5/2005,4:06:18
crawl-66-249-64-15.googlebot.com,66.249.64.15:38115,6/5/2005,12:06:09
rd.centennialrd.com,65.38.210.75:39520,6/5/2005,21:06:44
crawl-66-249-64-47.googlebot.com,66.249.64.47:61852,7/5/2005,14:07:36
crawl-66-249-71-3.googlebot.com,66.249.71.3:34477,8/5/2005,14:08:43
dyn-83-153-244-23.ppp.tiscali.fr,83.153.244.23:63629,9/5/2005,3:09:26
dyn-83-153-244-23.ppp.tiscali.fr,83.153.244.23:63635,9/5/2005,3:09:34
crawl-66-249-71-15.googlebot.com,66.249.71.15:40868,9/5/2005,13:09:41
crawl-66-249-64-6.googlebot.com,66.249.64.6:34630,10/5/2005,13:26:38
,164.125.164.75:3187,10/5/2005,16:25:38
,164.125.164.75:3186,10/5/2005,16:25:42
cnh183.neoplus.adsl.tpnet.pl,83.31.161.183:1095,11/5/2005,0:47:38
msnbot.msn.com,65.54.188.81:50958,11/5/2005,11:30:43
crawl-66-249-71-50.googlebot.com,66.249.71.50:58391,11/5/2005,12:54:43
crawl-66-249-71-7.googlebot.com,66.249.71.7:62795,12/5/2005,13:36:13
crawl-66-249-71-56.googlebot.com,66.249.71.56:40356,13/5/2005,13:23:15
crawl-66-249-71-67.googlebot.com,66.249.71.67:45068,14/5/2005,0:12:18
crawl-66-249-71-50.googlebot.com,66.249.71.50:64920,14/5/2005,13:37:57
crawl-66-249-71-56.googlebot.com,66.249.71.56:47827,15/5/2005,12:48:57
crawl-66-249-71-55.googlebot.com,66.249.71.55:39518,16/5/2005,13:10:25
crawl-66-249-71-7.googlebot.com,66.249.71.7:60930,17/5/2005,12:59:15
crawl-66-249-64-10.googlebot.com,66.249.64.10:65106,18/5/2005,14:24:33
crawl-66-249-64-16.googlebot.com,66.249.64.16:42425,19/5/2005,13:43:44
crawl-66-249-71-3.googlebot.com,66.249.71.3:41735,20/5/2005,13:48:12
crawl-66-249-64-10.googlebot.com,66.249.64.10:61323,21/5/2005,13:32:22
crawl-66-249-71-42.googlebot.com,66.249.71.42:58324,22/5/2005,14:14:29
crawl-66-249-64-38.googlebot.com,66.249.64.38:36315,23/5/2005,9:09:18
crawl-66-249-71-1.googlebot.com,66.249.71.1:43653,23/5/2005,13:04:13
msnbot.msn.com,65.54.188.83:16537,24/5/2005,3:13:19
crawl-66-249-71-57.googlebot.com,66.249.71.57:45806,24/5/2005,13:10:45
crawl-66-249-71-13.googlebot.com,66.249.71.13:54330,25/5/2005,14:33:03
crawl-66-249-64-15.googlebot.com,66.249.64.15:53110,26/5/2005,13:12:35
061092023219.ctinets.com,61.92.23.219:10864,26/5/2005,16:05:29
061092023170.ctinets.com,61.92.23.170:30432,26/5/2005,16:06:39
proxyr.kodak.com,165.170.128.65:64074,26/5/2005,21:38:49
crawl-66-249-64-13.googlebot.com,66.249.64.13:60744,27/5/2005,13:42:22
crawl-66-249-71-47.googlebot.com,66.249.71.47:48988,28/5/2005,13:28:39
crawl-66-249-66-176.googlebot.com,66.249.66.176:53374,28/5/2005,18:36:07
Dd2c8.d.pppool.de,80.184.210.200:1639,29/5/2005,22:03:56
crawl-66-249-71-50.googlebot.com,66.249.71.50:58294,30/5/2005,13:24:34
crawl-66-249-71-7.googlebot.com,66.249.71.7:54375,31/5/2005,13:22:57
crawl-66-249-64-7.googlebot.com,66.249.64.7:53787,1/6/2005,15:01:42
egspd42419.ask.com,65.214.44.172:37658,2/6/2005,5:02:46
crawl-66-249-64-15.googlebot.com,66.249.64.15:33523,2/6/2005,13:02:04
crawl-66-249-71-18.googlebot.com,66.249.71.18:61136,2/6/2005,18:02:40
crawl-66-249-64-14.googlebot.com,66.249.64.14:60973,3/6/2005,12:03:54
,60.191.2.231:2057,3/6/2005,18:03:02
crawl-66-249-71-7.googlebot.com,66.249.71.7:59767,4/6/2005,12:04:33
crawl-66-249-71-47.googlebot.com,66.249.71.47:40077,5/6/2005,13:05:50
crawl-66-249-64-4.googlebot.com,66.249.64.4:46179,6/6/2005,15:06:29
crawl-66-249-64-52.googlebot.com,66.249.64.52:37353,7/6/2005,13:07:15
crawl-66-249-71-56.googlebot.com,66.249.71.56:39527,8/6/2005,12:08:16
cm218-254-140-140.hkcable.com.hk,218.254.140.140:1355,8/6/2005,13:08:23
msnbot.msn.com,65.54.188.78:64963,9/6/2005,4:09:38
crawl-66-249-64-50.googlebot.com,66.249.64.50:36950,9/6/2005,13:09:30
crawl-66-249-64-35.googlebot.com,66.249.64.35:40317,10/6/2005,14:26:03
