# panoshader version 2
# Released on Oct 2003.
#remote hostname,remote ip:port,date,time
msnbot.msn.com,65.54.188.80:29915,19/9/2006,21:25:16
msnbot.msn.com,65.54.188.80:31327,20/9/2006,2:06:10
msnbot.msn.com,65.54.188.80:13894,20/9/2006,6:59:18
msnbot.msn.com,65.54.188.80:48175,20/9/2006,11:30:30
bl1sch4062308.phx.gbl,65.55.212.113:48929,20/9/2006,16:13:10
msnbot.msn.com,65.54.188.80:54554,20/9/2006,16:22:03
msnbot.msn.com,65.54.188.80:3076,20/9/2006,21:22:27
59.163.25.48.static.vsnl.net.in,59.163.25.48:58273,21/9/2006,14:16:18
crawl-66-249-66-114.googlebot.com,66.249.66.114:57371,23/9/2006,20:21:17
lj910148.inktomisearch.com,202.160.179.10:54568,24/9/2006,20:59:26
,202.120.40.90:1175,25/9/2006,10:49:48
,202.120.40.90:2188,25/9/2006,10:55:10
server3.webxpressions.biz,83.149.82.152:49508,26/9/2006,6:52:16
msnbot.msn.com,65.54.188.80:60072,26/9/2006,12:57:55
msnbot.msn.com,65.54.188.80:62178,26/9/2006,17:34:01
msnbot.msn.com,65.54.188.80:64842,26/9/2006,21:51:25
msnbot.msn.com,65.54.188.80:16825,27/9/2006,2:28:27
059149238240.ctinets.com,59.149.238.240:4106,27/9/2006,20:07:29
,80.191.216.7:42943,29/9/2006,16:13:40
ram94-2-81-56-26-188.fbx.proxad.net,81.56.26.188:3455,30/9/2006,5:36:26
lj910148.inktomisearch.com,202.160.179.10:57482,30/9/2006,7:28:28
msnbot.msn.com,65.54.188.80:42295,1/10/2006,4:01:23
msnbot.msn.com,65.54.188.80:27270,1/10/2006,10:01:39
lj602027.inktomisearch.com,72.30.132.201:46119,1/10/2006,14:01:59
msnbot.msn.com,65.54.188.80:51819,1/10/2006,15:01:34
msnbot.msn.com,65.54.188.80:31879,1/10/2006,20:01:43
msnbot.msn.com,65.54.188.80:40872,2/10/2006,2:02:50
msnbot.msn.com,65.54.188.80:47031,4/10/2006,0:04:20
msnbot.msn.com,65.54.188.80:64338,4/10/2006,5:04:03
msnbot.msn.com,65.54.188.80:62502,4/10/2006,10:04:24
msnbot.msn.com,65.54.188.80:38059,4/10/2006,15:04:05
msnbot.msn.com,65.54.188.80:16106,4/10/2006,20:04:09
msnbot.msn.com,65.54.188.80:14043,5/10/2006,0:05:47
leic-cache-4.server.ntli.net,82.3.32.74:49670,5/10/2006,4:05:21
lj910148.inktomisearch.com,202.160.179.10:60327,6/10/2006,0:06:15
msnbot.msn.com,65.54.188.80:57353,7/10/2006,15:07:00
msnbot.msn.com,65.54.188.80:41462,7/10/2006,20:07:13
msnbot.msn.com,65.54.188.80:25643,8/10/2006,1:08:59
msnbot.msn.com,65.54.188.80:59017,8/10/2006,6:08:55
msnbot.msn.com,65.54.188.80:64543,8/10/2006,10:08:27
bl1sch4062308.phx.gbl,65.55.212.113:55889,8/10/2006,23:08:02
lj910148.inktomisearch.com,202.160.179.10:59755,11/10/2006,9:38:24
59.163.25.48.static.vsnl.net.in,59.163.25.48:48839,12/10/2006,1:18:54
,12.109.110.254:39744,12/10/2006,2:29:01
,86.108.82.103:30669,12/10/2006,6:32:31
,86.108.82.103:30669,12/10/2006,6:32:44
,194.165.130.115:56893,12/10/2006,6:36:39
,194.165.130.115:17537,12/10/2006,6:40:36
,194.165.130.115:41962,12/10/2006,6:44:37
,194.165.130.115:16407,12/10/2006,6:50:38
,194.165.130.115:21731,12/10/2006,7:02:41
,194.165.130.115:18588,12/10/2006,7:24:45
,194.165.130.115:38149,12/10/2006,8:06:55
,194.165.130.115:17060,12/10/2006,9:29:17
,194.165.130.115:31070,12/10/2006,12:13:48
,194.165.130.115:1264,12/10/2006,17:40:59
,194.165.130.115:39093,13/10/2006,4:35:17
pc90057.cse.cuhk.edu.hk,137.189.90.57:2666,13/10/2006,11:17:27
,194.165.130.115:17773,14/10/2006,2:23:50
cmung1834.cmu.carnet.hr,193.198.135.56:2643,14/10/2006,6:05:25
,194.165.130.115:28526,15/10/2006,22:01:37
,210.27.7.245:1596,16/10/2006,11:09:36
,60.12.166.27:45402,16/10/2006,11:27:34
,12.178.87.91:1241,16/10/2006,11:37:32
,74.140.32.132:1801,17/10/2006,8:38:07
c-69-250-94-172.hsd1.dc.comcast.net,69.250.94.172:1874,17/10/2006,11:08:59
livebot-65-54-188-80.search.live.com,65.54.188.80:48917,18/10/2006,10:36:16
livebot-65-54-188-80.search.live.com,65.54.188.80:27013,18/10/2006,15:25:16
livebot-65-54-188-80.search.live.com,65.54.188.80:4849,18/10/2006,20:52:52
livebot-65-54-188-80.search.live.com,65.54.188.80:44501,19/10/2006,1:26:51
livebot-65-54-188-80.search.live.com,65.54.188.80:25272,19/10/2006,6:05:11
lj910148.inktomisearch.com,202.160.179.10:51353,19/10/2006,12:36:10
,194.165.130.115:49166,19/10/2006,13:14:55
tide122.microsoft.com,207.46.89.15:55508,19/10/2006,15:35:30
p54A42930.dip0.t-ipconnect.de,84.164.41.48:2409,21/10/2006,22:00:30
,210.27.7.245:4463,22/10/2006,22:17:18
,194.165.130.115:34416,23/10/2006,4:27:54
crawl-66-249-66-101.googlebot.com,66.249.66.101:50048,25/10/2006,21:40:14
livebot-65-54-188-80.search.live.com,65.54.188.80:49901,26/10/2006,6:57:23
,211.211.66.51:4905,26/10/2006,13:02:55
,194.165.130.115:24136,26/10/2006,19:40:06
201-13-61-177.dsl.telesp.net.br,201.13.61.177:1246,27/10/2006,9:50:05
ASt-Lambert-151-1-78-117.w86-217.abo.wanadoo.fr,86.217.96.117:2976,28/10/2006,8:12:19
,194.165.130.115:6574,30/10/2006,10:52:35
lj910148.inktomisearch.com,202.160.179.10:44489,30/10/2006,18:35:19
livebot-65-54-188-80.search.live.com,65.54.188.80:64149,31/10/2006,4:42:48
livebot-65-54-188-80.search.live.com,65.54.188.80:40556,1/11/2006,10:01:42
,159.226.21.63:25838,1/11/2006,17:01:16
crawl-66-249-65-167.googlebot.com,66.249.65.167:56720,3/11/2006,5:03:45
,210.73.53.2:18282,3/11/2006,14:03:04
lj910148.inktomisearch.com,202.160.179.10:36233,6/11/2006,1:06:59
machine10-104.fullsail.com,66.192.104.10:24837,8/11/2006,23:08:08
machine10-104.fullsail.com,66.192.104.10:29583,8/11/2006,23:08:04
machine10-104.fullsail.com,66.192.104.10:29583,8/11/2006,23:08:09
,218.22.21.11:1843,10/11/2006,9:59:01
,218.22.21.11:1848,10/11/2006,9:59:35
livebot-65-55-212-112.search.live.com,65.55.212.112:15891,11/11/2006,10:12:08
lj612048.inktomisearch.com,74.6.68.76:46209,12/11/2006,21:36:38
,76.210.231.33:3802,13/11/2006,0:05:21
061093030243.ctinets.com,61.93.30.243:2529,13/11/2006,23:14:10
,194.165.130.115:49574,14/11/2006,7:35:15
lj910148.inktomisearch.com,202.160.179.10:41059,15/11/2006,6:13:54
livebot-65-54-188-79.search.live.com,65.54.188.79:23493,15/11/2006,6:19:31
livebot-65-54-188-79.search.live.com,65.54.188.79:42125,17/11/2006,13:50:01
dialup1-155.csc.cuhk.edu.hk,137.189.208.155:3105,18/11/2006,23:52:08
dialup1-155.csc.cuhk.edu.hk,137.189.208.155:3107,18/11/2006,23:52:14
lj910148.inktomisearch.com,202.160.179.10:50769,20/11/2006,12:41:25
gw.la.creatureshop.henson.com,12.155.129.130:59858,23/11/2006,6:01:52
h190018.classnet.cuhk.edu.hk,137.189.190.18:1085,23/11/2006,15:02:49
h190018.classnet.cuhk.edu.hk,137.189.190.18:1085,23/11/2006,15:02:55
,218.108.29.238:4729,23/11/2006,16:00:10
penguin.itsc.cuhk.edu.hk,202.45.188.35:1027,23/11/2006,16:05:43
,219.221.205.207:1271,23/11/2006,22:39:31
59-104-138-195.adsl.dynamic.seed.net.tw,59.104.138.195:1695,25/11/2006,23:47:37
livebot-65-54-188-79.search.live.com,65.54.188.79:41825,29/11/2006,7:54:58
pluto.cs.cuhk.hk,137.189.90.241:47871,29/11/2006,14:35:49
livebot-65-54-188-79.search.live.com,65.54.188.79:12017,1/12/2006,18:01:50
livebot-65-54-188-79.search.live.com,65.54.188.79:40089,1/12/2006,21:01:00
cr1.turnitin.com,64.140.49.66:46197,4/12/2006,23:04:33
,62.141.76.133:59128,5/12/2006,18:05:46
fre2-125.164.71.64.krugle.com,64.71.164.125:58178,5/12/2006,23:05:23
yourpersonalsoftware.cluj.astral.ro,80.97.64.67:1985,6/12/2006,1:06:50
neutron.mdc.ubisoft.com,216.98.56.34:43921,7/12/2006,22:07:46
daibutsu.mpcnet.co.jp,210.175.247.10:61540,8/12/2006,10:08:15
livebot-65-54-188-79.search.live.com,65.54.188.79:53307,8/12/2006,21:08:42
13-dz3-2.acn.waw.pl,85.222.21.13:64077,9/12/2006,5:09:56
crawl-66-249-65-211.googlebot.com,66.249.65.211:50273,13/12/2006,8:51:29
livebot-65-54-188-79.search.live.com,65.54.188.79:45896,13/12/2006,9:33:34
70-100-156-34.dsl1-fairport.roc.ny.frontiernet.net,70.100.156.34:4248,15/12/2006,10:08:30
vespa15.backup.cn3.yahoo.com,203.209.240.34:45799,18/12/2006,3:17:55
,166.104.225.134:3612,19/12/2006,15:55:23
,61.2.224.19:1923,20/12/2006,8:25:05
,147.46.76.228:1592,20/12/2006,15:37:31
,203.184.138.131:42564,21/12/2006,8:38:53
wfp2.almaden.ibm.com,66.147.154.3:13270,25/12/2006,6:59:43
lj612048.inktomisearch.com,74.6.68.76:54465,25/12/2006,11:56:52
crawl4.exabot.com,193.47.80.40:42280,25/12/2006,17:18:34
livebot-65-55-208-148.search.live.com,65.55.208.148:12046,26/12/2006,6:16:03
livebot-65-54-188-80.search.live.com,65.54.188.80:55437,29/12/2006,18:54:17
livebot-65-54-188-80.search.live.com,65.54.188.80:29595,29/12/2006,23:14:21
ip24-251-192-90.ph.ph.cox.net,24.251.192.90:1369,2/1/2007,8:02:04
granada.cs.ualberta.ca,129.128.25.29:1242,2/1/2007,14:02:22
livebot-65-55-208-149.search.live.com,65.55.208.149:36756,3/1/2007,13:03:16
host81-139-78-90.in-addr.btopenworld.com,81.139.78.90:2365,3/1/2007,23:03:23
,38.100.225.10:44894,4/1/2007,9:04:30
livebot-65-54-188-80.search.live.com,65.54.188.80:17079,8/1/2007,5:08:19
livebot-65-54-188-81.search.live.com,65.54.188.81:51453,10/1/2007,18:08:46
85-127-14-240.dynamic.xdsl-line.inode.at,85.127.14.240:2696,13/1/2007,7:37:57
a77120.upc-a.chello.nl,62.163.77.120:1824,13/1/2007,8:19:18
,210.77.3.67:3809,18/1/2007,21:35:06
livebot-65-55-212-113.search.live.com,65.55.212.113:27874,22/1/2007,5:06:19
pD95E98B1.dip0.t-ipconnect.de,217.94.152.177:64212,22/1/2007,8:06:23
,58.24.200.8:4104,22/1/2007,20:10:13
,58.24.200.8:4104,22/1/2007,20:10:16
,61.186.154.148:40775,24/1/2007,20:12:15
livebot-65-54-188-80.search.live.com,65.54.188.80:11864,24/1/2007,20:50:50
lj611791.inktomisearch.com,74.6.69.228:58895,27/1/2007,8:26:50
livebot-65-54-188-80.search.live.com,65.54.188.80:12570,28/1/2007,18:07:47
,210.173.180.151:44080,31/1/2007,15:23:18
livebot-65-54-188-80.search.live.com,65.54.188.80:1063,1/2/2007,14:01:13
,137.189.33.200:4025,2/2/2007,0:02:22
,137.189.33.200:4026,2/2/2007,0:02:29
natcrawlbloc03.net.m1.fti.net,81.52.143.16:36941,3/2/2007,8:03:17
livebot-65-54-188-81.search.live.com,65.54.188.81:60743,5/2/2007,19:05:38
livebot-65-54-188-80.search.live.com,65.54.188.80:44224,8/2/2007,19:08:33
egspd42419.ask.com,65.214.44.172:49695,8/2/2007,20:08:23
livebot-65-54-188-80.search.live.com,65.54.188.80:19530,10/2/2007,6:05:42
livebot-65-55-208-144.search.live.com,65.55.208.144:17573,10/2/2007,22:22:05
livebot-65-55-208-144.search.live.com,65.55.208.144:31660,13/2/2007,15:55:07
livebot-65-55-212-97.search.live.com,65.55.212.97:23573,13/2/2007,21:58:57
mk7.gais.ccu.edu.tw,140.123.100.7:58818,14/2/2007,2:20:46
natcrawlbloc03.net.m1.fti.net,81.52.143.16:42450,14/2/2007,10:29:34
livebot-65-55-208-144.search.live.com,65.55.208.144:59058,14/2/2007,22:40:04
livebot-65-55-208-144.search.live.com,65.55.208.144:59263,15/2/2007,0:45:20
fre2-125.164.71.64.krugle.com,64.71.164.125:4480,15/2/2007,15:29:48
livebot-65-54-188-80.search.live.com,65.54.188.80:17635,16/2/2007,3:46:13
livebot-65-55-208-144.search.live.com,65.55.208.144:19028,16/2/2007,5:30:02
h-67-100-95-180.snfccasy.covad.net,67.100.95.180:1134,16/2/2007,18:52:10
141.Red-83-41-208.dynamicIP.rima-tde.net,83.41.208.141:20133,16/2/2007,20:59:11
crawl-66-249-66-166.googlebot.com,66.249.66.166:36743,17/2/2007,2:39:57
livebot-65-55-208-144.search.live.com,65.55.208.144:31583,17/2/2007,12:43:34
natcrawlbloc03.net.m1.fti.net,81.52.143.16:48919,18/2/2007,4:39:00
livebot-65-55-208-144.search.live.com,65.55.208.144:54455,18/2/2007,19:51:50
usc7-pool-204.9.204.202.uscolo.com,204.9.204.202:60095,19/2/2007,3:58:19
livebot-65-55-208-162.search.live.com,65.55.208.162:7239,20/2/2007,12:30:09
,202.141.40.220:59129,20/2/2007,13:19:07
,202.141.40.220:58623,20/2/2007,13:52:47
catv-56658823.catv.broadband.hu,86.101.136.35:2500,20/2/2007,18:47:32
livebot-65-55-208-162.search.live.com,65.55.208.162:42517,21/2/2007,19:19:25
natcrawlbloc03.net.m1.fti.net,81.52.143.16:47468,22/2/2007,5:55:57
ct501130.inktomisearch.com,74.6.86.150:48881,22/2/2007,9:09:17
livebot-65-55-208-162.search.live.com,65.55.208.162:52327,23/2/2007,2:00:37
livebot-65-55-208-162.search.live.com,65.55.208.162:49968,24/2/2007,8:43:49
livebot-65-55-208-162.search.live.com,65.55.208.162:54596,25/2/2007,15:59:54
ustlnx19-n2.ust.hk,143.89.188.6:45195,26/2/2007,17:36:30
livebot-65-55-208-162.search.live.com,65.55.208.162:50123,26/2/2007,21:57:03
livebot-65-55-208-162.search.live.com,65.55.208.162:34921,28/2/2007,4:24:09
livebot-65-55-212-97.search.live.com,65.55.212.97:22608,28/2/2007,19:02:12
livebot-65-55-208-162.search.live.com,65.55.208.162:22979,1/3/2007,10:01:21
livebot-65-54-188-80.search.live.com,65.54.188.80:52289,2/3/2007,8:02:42
livebot-65-55-208-162.search.live.com,65.55.208.162:24414,2/3/2007,17:02:57
natcrawlbloc03.net.m1.fti.net,81.52.143.16:56166,3/3/2007,6:03:43
livebot-65-55-208-162.search.live.com,65.55.208.162:54860,4/3/2007,0:04:48
livebot-65-55-208-162.search.live.com,65.55.208.162:41186,5/3/2007,7:05:41
natcrawlbloc03.net.m1.fti.net,81.52.143.16:34271,6/3/2007,2:06:45
livebot-65-55-208-162.search.live.com,65.55.208.162:33921,6/3/2007,13:06:44
livebot-65-54-188-81.search.live.com,65.54.188.81:6877,7/3/2007,17:07:53
livebot-65-55-208-162.search.live.com,65.55.208.162:12519,7/3/2007,19:07:12
natcrawlbloc03.net.m1.fti.net,81.52.143.16:50641,8/3/2007,16:08:37
livebot-65-55-208-162.search.live.com,65.55.208.162:37618,9/3/2007,1:09:12
dsl253-071-050.sfo1.dsl.speakeasy.net,66.253.71.50:39509,10/3/2007,4:20:31
livebot-65-55-208-162.search.live.com,65.55.208.162:58052,10/3/2007,7:43:05
livebot-65-55-208-162.search.live.com,65.55.208.162:30520,11/3/2007,13:33:32
livebot-65-55-208-162.search.live.com,65.55.208.162:28726,12/3/2007,20:27:22
livebot-65-55-208-162.search.live.com,65.55.208.162:3301,14/3/2007,2:14:44
natcrawlbloc03.net.m1.fti.net,81.52.143.16:56062,14/3/2007,17:49:38
livebot-65-55-208-162.search.live.com,65.55.208.162:26271,15/3/2007,8:55:33
livebot-65-54-188-81.search.live.com,65.54.188.81:3087,16/3/2007,11:23:17
livebot-65-55-208-162.search.live.com,65.55.208.162:58407,16/3/2007,14:47:47
livebot-65-55-208-162.search.live.com,65.55.208.162:48744,17/3/2007,20:45:48
natcrawlbloc03.net.m1.fti.net,81.52.143.16:58220,17/3/2007,22:14:19
livebot-65-55-212-98.search.live.com,65.55.212.98:61432,18/3/2007,10:11:06
mepc191.cityu.edu.hk,144.214.79.191:3023,18/3/2007,15:34:46
,221.5.250.209:34568,18/3/2007,20:34:56
livebot-65-55-208-162.search.live.com,65.55.208.162:49284,19/3/2007,2:26:36
livebot-65-55-208-162.search.live.com,65.55.208.162:23752,20/3/2007,8:19:16
natcrawlbloc03.net.m1.fti.net,81.52.143.16:41994,20/3/2007,19:17:50
livebot-65-55-208-162.search.live.com,65.55.208.162:62145,21/3/2007,14:33:14
lj611791.inktomisearch.com,74.6.69.228:33401,22/3/2007,10:16:48
livebot-65-55-208-162.search.live.com,65.55.208.162:20890,22/3/2007,21:03:22
lj611791.inktomisearch.com,74.6.69.228:51739,24/3/2007,3:47:55
livebot-65-55-208-163.search.live.com,65.55.208.163:36176,24/3/2007,8:39:49
host-81.10.75.147.tedata.net,81.10.75.147:2923,24/3/2007,22:33:59
natcrawlbloc03.net.m1.fti.net,81.52.143.16:49574,25/3/2007,1:14:24
livebot-65-55-208-163.search.live.com,65.55.208.163:51819,25/3/2007,14:43:41
adsl-68-93-134-41.dsl.austtx.swbell.net,68.93.134.41:4675,25/3/2007,18:00:55
livebot-65-55-208-162.search.live.com,65.55.208.162:33647,28/3/2007,0:27:22
livebot-65-55-208-162.search.live.com,65.55.208.162:59616,29/3/2007,7:07:09
natcrawlbloc03.net.m1.fti.net,81.52.143.16:45612,29/3/2007,7:36:26
livebot-65-55-208-162.search.live.com,65.55.208.162:24159,30/3/2007,13:43:52
livebot-65-54-188-81.search.live.com,65.54.188.81:13060,30/3/2007,14:51:35
uran.cdprojekt.pl,217.153.35.132:60073,30/3/2007,22:04:28
livebot-65-54-188-80.search.live.com,65.54.188.80:15690,31/3/2007,11:50:39
livebot-65-55-208-162.search.live.com,65.55.208.162:14670,31/3/2007,20:09:50
xt20d0.stansat.pl,83.243.32.208:2248,1/4/2007,19:01:27
livebot-65-55-208-162.search.live.com,65.55.208.162:55442,2/4/2007,2:02:29
livebot-65-55-212-98.search.live.com,65.55.212.98:5754,2/4/2007,11:02:10
crawl-66-249-65-68.googlebot.com,66.249.65.68:47671,4/4/2007,3:04:16
livebot-65-55-208-145.search.live.com,65.55.208.145:28560,4/4/2007,15:04:17
livebot-65-54-188-80.search.live.com,65.54.188.80:28402,5/4/2007,12:05:23
livebot-65-55-208-145.search.live.com,65.55.208.145:7387,5/4/2007,21:05:38
livebot-65-55-208-145.search.live.com,65.55.208.145:54682,7/4/2007,3:07:53
crawler4.irl.cs.tamu.edu,128.194.135.94:34920,7/4/2007,19:07:59
livebot-65-55-208-145.search.live.com,65.55.208.145:56352,8/4/2007,9:08:56
livebot-65-55-208-145.search.live.com,65.55.208.145:41928,9/4/2007,17:09:17
c-69-250-85-176.hsd1.dc.comcast.net,69.250.85.176:50000,10/4/2007,2:29:35
by1sch4030211.phx.gbl,65.54.165.38:4254,10/4/2007,7:33:04
livebot-65-55-208-145.search.live.com,65.55.208.145:10574,11/4/2007,0:29:05
livebot-65-55-208-145.search.live.com,65.55.208.145:4783,12/4/2007,7:02:51
,70.42.51.10:42022,13/4/2007,3:15:21
livebot-65-55-208-145.search.live.com,65.55.208.145:56802,13/4/2007,14:12:09
livebot-65-54-188-81.search.live.com,65.54.188.81:38954,13/4/2007,16:08:29
crawler4.irl.cs.tamu.edu,128.194.135.94:34295,13/4/2007,16:29:01
livebot-65-55-212-97.search.live.com,65.55.212.97:19864,14/4/2007,3:30:10
crawler4.irl.cs.tamu.edu,128.194.135.94:9396,14/4/2007,9:15:18
livebot-65-55-208-145.search.live.com,65.55.208.145:39531,16/4/2007,3:29:13
natcrawlbloc03.net.m1.fti.net,81.52.143.16:47374,16/4/2007,17:52:57
livebot-65-55-208-145.search.live.com,65.55.208.145:16925,17/4/2007,9:24:25
,200.160.143.212:5760,17/4/2007,20:48:04
livebot-65-55-208-145.search.live.com,65.55.208.145:54812,18/4/2007,15:43:34
fre2-125.164.71.64.krugle.com,64.71.164.125:39050,19/4/2007,4:14:42
livebot-65-55-208-145.search.live.com,65.55.208.145:32201,19/4/2007,22:26:06
,125.234.88.210:1423,21/4/2007,0:36:31
livebot-65-55-208-145.search.live.com,65.55.208.145:60694,21/4/2007,5:34:29
livebot-65-55-208-145.search.live.com,65.55.208.145:57324,22/4/2007,11:34:00
,144.214.220.110:3361,23/4/2007,0:00:27
084202069094.customer.alfanett.no,84.202.69.94:63091,23/4/2007,5:53:40
livebot-65-55-208-145.search.live.com,65.55.208.145:27469,23/4/2007,19:03:52
pluto.cs.cuhk.hk,137.189.90.241:41003,24/4/2007,15:45:00
,60.191.2.238:3074,24/4/2007,21:32:00
livebot-65-55-208-145.search.live.com,65.55.208.145:57952,25/4/2007,0:46:58
natcrawlbloc03.net.m1.fti.net,81.52.143.16:52878,25/4/2007,19:58:30
livebot-65-55-208-145.search.live.com,65.55.208.145:36232,26/4/2007,7:24:40
livebot-65-55-208-145.search.live.com,65.55.208.145:53161,27/4/2007,14:18:41
livebot-65-54-188-80.search.live.com,65.54.188.80:31307,27/4/2007,19:23:51
livebot-65-55-212-97.search.live.com,65.55.212.97:58677,28/4/2007,18:51:48
livebot-65-55-208-145.search.live.com,65.55.208.145:21353,28/4/2007,20:24:23
livebot-65-55-208-145.search.live.com,65.55.208.145:10552,30/4/2007,2:33:27
livebot-65-55-208-145.search.live.com,65.55.208.145:18293,1/5/2007,9:01:47
livebot-65-55-208-145.search.live.com,65.55.208.145:17987,2/5/2007,15:02:49
livebot-65-55-208-145.search.live.com,65.55.208.145:64079,3/5/2007,22:03:19
livebot-65-54-188-80.search.live.com,65.54.188.80:3720,4/5/2007,0:04:36
,216.159.75.213:56413,4/5/2007,11:04:34
livebot-65-55-208-145.search.live.com,65.55.208.145:58346,5/5/2007,17:05:32
livebot-65-54-188-80.search.live.com,65.54.188.80:6481,6/5/2007,2:06:59
natcrawlbloc03.net.m1.fti.net,81.52.143.16:58681,6/5/2007,22:06:55
207-67-117-173.static.twtelecom.net,207.67.117.173:34533,7/5/2007,7:07:08
,218.104.96.130:1604,9/5/2007,20:09:27
livebot-65-55-215-44.search.live.com,65.55.215.44:30357,10/5/2007,1:25:07
,222.174.155.19:25111,10/5/2007,16:36:46
livebot-65-54-188-80.search.live.com,65.54.188.80:63679,11/5/2007,21:47:10
natcrawlbloc03.net.m1.fti.net,81.52.143.16:58979,13/5/2007,18:39:32
ct501131.inktomisearch.com,74.6.86.162:37415,18/5/2007,2:08:56
,202.120.40.90:60397,18/5/2007,16:34:20
livebot-65-55-208-149.search.live.com,65.55.208.149:49575,20/5/2007,1:58:50
natcrawlbloc03.net.m1.fti.net,81.52.143.16:57603,20/5/2007,5:24:58
natcrawlbloc03.net.m1.fti.net,81.52.143.16:40813,27/5/2007,13:28:13
ct501131.inktomisearch.com,74.6.86.162:55446,29/5/2007,15:58:13
veron-ext.nus.edu.sg,137.132.3.12:53399,30/5/2007,12:21:15
livebot-65-54-188-79.search.live.com,65.54.188.79:20273,1/6/2007,17:01:58
mk22.gais.ccu.edu.tw,140.123.100.22:55387,2/6/2007,9:02:07
natcrawlbloc03.net.m1.fti.net,81.52.143.16:48450,2/6/2007,21:02:21
livebot-65-54-188-79.search.live.com,65.54.188.79:61291,3/6/2007,7:03:54
livebot-65-55-208-149.search.live.com,65.55.208.149:12916,3/6/2007,9:03:12
,38.99.44.105:57788,4/6/2007,11:04:43
rz502540.inktomisearch.com,74.6.17.218:47082,5/6/2007,8:05:13
ct501131.inktomisearch.com,74.6.86.162:51368,5/6/2007,15:05:28
adsl-72-50-8-85.prtc.net,72.50.8.85:55081,6/6/2007,14:06:42
lj611791.crawl.yahoo.net,74.6.69.228:55398,8/6/2007,8:08:51
rz502540.inktomisearch.com,74.6.17.218:37084,8/6/2007,23:08:52
livebot-65-54-188-79.search.live.com,65.54.188.79:4815,9/6/2007,11:09:16
livebot-65-55-212-99.search.live.com,65.55.212.99:6003,9/6/2007,16:09:56
,210.212.209.17:1705,10/6/2007,13:16:10
natcrawlbloc03.net.m1.fti.net,81.52.143.16:41998,10/6/2007,20:49:47
,38.99.44.105:44404,11/6/2007,3:11:20
lj511553.crawl.yahoo.net,74.6.25.76:55306,11/6/2007,9:03:00
lj511553.crawl.yahoo.net,74.6.25.76:34410,11/6/2007,16:48:01
ct501131.inktomisearch.com,74.6.86.162:46074,12/6/2007,16:04:17
rz502540.inktomisearch.com,74.6.17.218:42055,13/6/2007,9:02:32
gw.kclab.jgn2.jp,202.180.34.186:60042,14/6/2007,18:16:40
penguin.itsc.cuhk.edu.hk,202.45.188.35:3901,15/6/2007,15:13:25
natcrawlbloc03.net.m1.fti.net,81.52.143.16:46367,15/6/2007,17:25:19
lj511553.crawl.yahoo.net,74.6.25.76:53278,17/6/2007,18:13:17
crawl-66-249-72-82.googlebot.com,66.249.72.82:34711,18/6/2007,11:32:55
livebot-65-55-208-149.search.live.com,65.55.208.149:11007,18/6/2007,14:56:23
dslb-084-063-107-231.pools.arcor-ip.net,84.63.107.231:2160,19/6/2007,2:59:36
ct501131.inktomisearch.com,74.6.86.162:33537,19/6/2007,16:05:31
lj511553.crawl.yahoo.net,74.6.25.76:51680,19/6/2007,18:18:39
xpphd14.macs.hw.ac.uk,137.195.27.156:1665,19/6/2007,22:59:11
rz502540.inktomisearch.com,74.6.17.218:56256,20/6/2007,9:11:15
213-140-22-74.fastres.net,213.140.22.74:34183,23/6/2007,3:50:31
livebot-65-54-188-79.search.live.com,65.54.188.79:43420,23/6/2007,14:33:04
lj511553.crawl.yahoo.net,74.6.25.76:34107,23/6/2007,19:12:04
livebot-65-54-188-79.search.live.com,65.54.188.79:30965,24/6/2007,18:48:34
ct501131.inktomisearch.com,74.6.86.162:57088,26/6/2007,16:08:47
,165.194.26.47:4666,26/6/2007,17:16:40
,165.194.26.47:4666,26/6/2007,17:16:44
natcrawlbloc03.net.m1.fti.net,81.52.143.16:42348,27/6/2007,5:18:56
rz502540.inktomisearch.com,74.6.17.218:45583,27/6/2007,17:46:18
lj511553.crawl.yahoo.net,74.6.25.76:52733,27/6/2007,19:37:35
,121.162.24.192:3080,28/6/2007,0:37:18
rz502647.inktomisearch.com,74.6.17.17:37679,29/6/2007,16:24:13
livebot-65-54-188-79.search.live.com,65.54.188.79:17294,29/6/2007,22:20:01
livebot-65-54-188-79.search.live.com,65.54.188.79:24982,1/7/2007,19:01:31
natcrawlbloc03.net.m1.fti.net,81.52.143.16:50407,1/7/2007,19:01:42
ABTS-TN-dynamic-025.139.164.122.airtelbroadband.in,122.164.139.25:1807,6/7/2007,12:06:05
rz502647.inktomisearch.com,74.6.17.17:46690,6/7/2007,16:06:59
lj511553.crawl.yahoo.net,74.6.25.76:35194,7/7/2007,2:07:11
livebot-65-54-188-79.search.live.com,65.54.188.79:63144,7/7/2007,16:07:43
rz502647.inktomisearch.com,74.6.17.17:45845,13/7/2007,16:39:31
lj511553.crawl.yahoo.net,74.6.25.76:60799,14/7/2007,5:13:48
ct501050.inktomisearch.com,74.6.87.37:48881,15/7/2007,3:07:53
natcrawlbloc03.net.m1.fti.net,81.52.143.16:43722,18/7/2007,6:01:16
lj511553.crawl.yahoo.net,74.6.25.76:47068,19/7/2007,11:27:03
livebot-65-55-208-147.search.live.com,65.55.208.147:56076,19/7/2007,13:32:41
rz502647.inktomisearch.com,74.6.17.17:38719,20/7/2007,16:45:30
